UnitId,GeographicArea,Gacc,WildlandRole,UnitType,Department,Agency,Parent,Country,State,Code,Name,OrgCode,Address,Phone,Email,Started,Modified
USORCORN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,CORN,Cornelius Fire Department,,   Oregon ,,,,20020331
USORCOSN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,COSN,Coos Bay Fire/Rescue,,   Oregon ,,,,20020331
USORCOTN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,COTN,Colton Rural Fire Protection District 70,,   Oregon ,,,,20020331
USORCOVN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,COVN,Cove Rural Fire Protection District,,   Oregon ,,,,20020331
USORCRAN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,CRAN,Crane Fire Protection Association,,   Oregon ,,,,20020331
USORCREN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,CREN,Crescent Rural Fire Protection District,,   Oregon ,,,,20020331
USORCRRN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,CRRN,Crooked River Ranch Rural Fire Protection District,,   Oregon ,,,,20020331
USORCRVN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,CRVN,Corvallis Fire Department,,   Oregon ,,,,20020331
USORDAKN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DAKN,Drakes Crossing Rural Fire Protection District,,   Oregon ,,,,20020331
USORDALN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DALN,Dallas Fire Department,,   Oregon ,,,,20020331
USORDATN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DATN,Dayton Fire Department,,   Oregon ,,,,20020331
USORDAVN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DAVN,Dayville Fire Department,,   Oregon ,,,,20020331
USORDAYN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DAYN,Days Creek Rural,,   Oregon ,,,,20020331
USORDEEN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DEEN,Dee Rural Fire Protection District,,   Oregon ,,,,20020331
USORDEF,NW,USORNWC,Incident Host Geographic,US Federal,USDA,FS,,US,OR,DEF,Deschutes National Forest,,   Oregon ,,,,20020331
USORDEPN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DEPN,DePoe Bay Rural Fire Protection District,,   Oregon ,,,,20020331
USORDEXN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DEXN,Dexter Rural Fire Department,,   Oregon ,,,,20020331
USORDIAN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DIAN,Diamond Lakes Volunteers,,   Oregon ,,,,20020331
USORDLS,NW,USORNWC,Incident Host Geographic,US State,,,,US,OR,DLS,Oregon Department of State Lands,,"775 Summer St. NE, Suite 100  Salem Oregon 97301-1279",5039865200,,20050817,20180820
USORDOGN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DOGN,Douglas County Rural Fire Protection District 2,,   Oregon ,,,,20020331
USORDORN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DORN,Dora-Sitkum Rural Fire Protection District,,   Oregon ,,,,20020331
USORDRAN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DRAN,Drain Rural Fire Protection District,,   Oregon ,,,,20020331
USORDREN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DREN,Drewsey-Pine Creek Fire Protection District,,   Oregon ,,,,20020331
USORDS1N,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DS1N,Deschutes County Fire District 1,,   Oregon ,,,,20020331
USORDS2N,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DS2N,Deschutes County Fire District 2,,   Oregon ,,,,20020331
USORDUNN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DUNN,Dundee Fire Department,,   Oregon ,,,,20020331
USORDURN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,DURN,Durfur Volunteer Fire Department,,   Oregon ,,,,20020331
USORECHN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,ECHN,Echo Rural Fire Protection District,,   Oregon ,,,,20020331
USOREIC,NW,USORNWC,Dispatch/Coordination Center,Interagency,,,,US,OR,EIC,Eugene Interagency Communication Center,,   Oregon ,,,,20020331
USORELGN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,ELGN,Elgin Volunteer Fire Department,,   Oregon ,,,,20020331
USORELKN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,ELKN,Elkton Rural Fire Protection District,,   Oregon ,,,,20020331
USORENTN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,ENTN,Enterprise Fire Department,,   Oregon ,,,,20020331
USORESTN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,ESTN,Estacada Rural Fire Department 69,,   Oregon ,,,,20020331
USOREUGN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,EUGN,Eugene Fire & Emergency Medical Services,,   Oregon ,,,,20020331
USOREUMN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,EUMN,East Umatilla County Rural Fire Protection District,,   Oregon ,,,,20020331
USOREVAN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,EVAN,Evans Valley Fire District 6,,   Oregon ,,,,20020331
USOREVIN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,EVIN,Elsie-Vinemaple Rural Fire Protection District,,   Oregon ,,,,20020331
USORFALN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,FALN,Falls City Fire Department,,   Oregon ,,,,20020331
USORFCP,NW,USORNWC,Incident Host Geographic,US Federal,DOI,NPS,,US,OR,FCP,Lewis and Clark National Historical Park,OR-FCP,92343 Fort Clatsop Rd  Astoria Oregon 97103,5038612471,,20130301,20180530
USORFIRN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,FIRN,Fairview Rural Fire Protection District,,   Oregon ,,,,20130116
USORFLDN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,FLDN,Fields-Andrews Fire Association,,   Oregon ,,,,20020331
USORFOGN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,FOGN,Forest Grove Fire Department,,   Oregon ,,,,20020331
USORFOKN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,FOKN,Fair Oaks Rural Fire Protection District,,   Oregon ,,,,20020331
USORFOSN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,FOSN,Fossil Volunteer Fire Department,,   Oregon ,,,,20020331
USORFWF,NW,USORNWC,Incident Host Geographic,US Federal,USDA,FS,,US,OR,FWF,Fremont-Winema National Forest,,   Oregon ,,,20101116,20110111
USORGABN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,GABN,Garibaldi Fire Department,,   Oregon ,,,,20020331
USORGARN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,GARN,Gardiner Rural Fire Protection District,,   Oregon ,,,,20020331
USORGASN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,GASN,Gaston Rural Fire Protection District,,   Oregon ,,,,20020331
USORGATN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,GATN,Gates Rural Fire Protection District,,   Oregon ,,,,20020331
USORGEAN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,GEAN,Gearhart Fire Department,,   Oregon ,,,,20020331
USORGHMN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,GHMN,Gresham Fire & Emergency Services,,   Oregon ,,,,20020331
USORGILN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,GILN,Gilchrist Fire Department,,   Oregon ,,,,20020331
USORGLAN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,GLAN,Gladstone Fire Department,,   Oregon ,,,,20020331
USORGLEN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,GLEN,Glendale Rural Fire Department,,   Oregon ,,,,20020331
USORGLIN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,GLIN,Glide Rural Fire Protection District,,   Oregon ,,,,20020331
USORGOLN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,GOLN,Gold Beach Fire Department,,   Oregon ,,,,20020331
USORGOSN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,GOSN,Goshen Fire District,,   Oregon ,,,,20020331
USORGREN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,GREN,Green Acres Rural Fire Protection District,,   Oregon ,,,,20020331
USORGRPN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,GRPN,Grants Pass Department of Public Safety,,   Oregon ,,,,20020331
USORGRSN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,GRSN,Grass Valley Fire Department,,   Oregon ,,,,20020331
USORGRT,NW,USORNWC,Incident Host Geographic,Tribe,,,,US,OR,GRT,Grand Ronde Tribes,,"9615 Grand Ronde Road Grand Ronde, OR 97347   Oregon ",(800) 422-0232,info@grandronde.org,,20130116
USORHABN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HABN,Harrisburg Fire Rescue,,   Oregon ,,,,20020331
USORHAIN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HAIN,Haines Volunteer Fire Department,,   Oregon ,,,,20020331
USORHAMN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HAMN,Hamlet Volunteer Fire Department,,   Oregon ,,,,20020331
USORHARN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HARN,Harbor Rural Fire Protection District,,   Oregon ,,,,20020331
USORHASN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HASN,Halsey-Shedd Rural Fire Protection District,,   Oregon ,,,,20020331
USORHAUN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HAUN,Hauser Rural Fire Protection District,,   Oregon ,,,,20020331
USORHELN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HELN,Helix Rural Fire Protection District,,   Oregon ,,,,20020331
USORHEPN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HEPN,Heppner Fire Department,,   Oregon ,,,,20020331
USORHERN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HERN,Hermiston Fire & Emergency Services,,   Oregon ,,,,20020331
USORHILN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HILN,Hillsboro Fire Department,,   Oregon ,,,,20020331
USORHINN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HINN,Hines Fire Department,,   Oregon ,,,,20020331
USORHMR,NW,USORNWC,Incident Host Geographic,US Federal,DOI,FWS,,US,OR,HMR,Hart Mountain National Antelope Refuge,,   Oregon ,,,,20120528
USORHOBN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HOBN,Holbrook Volunteers,,   Oregon ,,,,20020331
USORHOLN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HOLN,Hoodland Fire District,,   Oregon ,,,,20020331
USORHORN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HORN,Hood River Fire Department,,   Oregon ,,,,20020331
USORHOSN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HOSN,Hoskins-Kings Valley Rural Fire Protection District,,   Oregon ,,,,20020331
USORHRRN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HRRN,Harriman Rural Fire Protection District,,   Oregon ,,,,20020331
USORHUBN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HUBN,Hubbard Rural Fire Protection District,,   Oregon ,,,,20020331
USORHUNN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,HUNN,Huntington Fire Department,,   Oregon ,,,,20020331
USORIDRN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,IDRN,Idanha-Detroit Rural Fire Protection District,,   Oregon ,,,,20020331
USORILVN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,ILVN,Illinois Valle Rural Fire Protection District,,   Oregon ,,,,20020331
USORIMBN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,IMBN,Imbler Rural Fire Protection District,,   Oregon ,,,,20020331
USORIONN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,IONN,Ione Fire District,,   Oregon ,,,,20020331
USORIRRN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,IRRN,Irrigon Rural Fire Protection District,,   Oregon ,,,,20020331
USORJDCC,NW,USORNWC,Dispatch/Coordination Center,Interagency,,,,US,OR,JDCC,John Day Interagency Communication Center,,"431 Patterson Bridge Road  John Day, Oregon   Oregon ",541-575-1321,,20060624,20060624
USORJDP,NW,USORNWC,Incident Host Geographic,US Federal,DOI,NPS,,US,OR,JDP,John Day Fossil Beds National Monument,OR-JDP,"32651 Hwy 19, Kimberly, OR 97848   Oregon ",541-987-2333 ext 212,,20130301,20130320
USORJEFN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,JEFN,Jefferson county Rural Fire District 1,,   Oregon ,,,,20020331
USORJERN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,JERN,Jefferson Rural Fire Protection District,,   Oregon ,,,,20020331
USORJFVN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,JFVN,John Day-Fernhill Volunteer Fire Department,,   Oregon ,,,,20020331
USORJK3N,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,JK3N,Jackson County Fire District 3,,   Oregon ,,,,20020331
USORJK4N,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,JK4N,Jackson County Fire District 4,,   Oregon ,,,,20020331
USORJK5N,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,JK5N,Jackson County Fire District 5,,   Oregon ,,,,20020331
USORJK6N,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,JK6N,Jackson County Fire District 6,,   Oregon ,,,,20020331
USORJKVN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,JKVN,Jacksonville Fire Department,,   Oregon ,,,,20020331
USORJOHN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,JOHN,John Day Fire Department,,   Oregon ,,,,20020331
USORJOSN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,JOSN,Joseph Fire Department,,   Oregon ,,,,20020331
USORJUNN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,JUNN,Junction City Fire Department,,   Oregon ,,,,20020331
USORJUPN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,JUPN,Juniper Flat Rural Fire Protection District,,80501 Hwy 216  Maupin Oregon 97037,5413286388,,,20180820
USORJVVN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,JVVN,Jordan Valley Volunteer Fire Department,,   Oregon ,,,,20020331
USORKBAL,NW,USORNWC,Incident Host Geographic,US Federal,DOI,BOR,,US,OR,KBAL,Klamath Basin Area Office,,"6600 Washburn Way,  Klamath Falls, OR  97603   Oregon ",(916) 978-5255,,20070914,20070914
USORKEAN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,KEAN,Keating Rural Fire Department,,   Oregon ,,,,20020331
USORKELN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,KELN,Kellogg Volunteer Fire Department,,   Oregon ,,,,20020331
USORKENN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,KENN,Keno Rural Fire Protection District,,   Oregon ,,,,20020331
USORKEZN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,KEZN,Keizer Fire District,,   Oregon ,,,,20020331
USORKFD,NW,USORNWC,Incident Host Geographic,US Federal,DOI,BLM,,US,OR,KFD,Klamath Falls Resource Area,,   Oregon ,,,20040521,20111201
USORKINN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,KINN,Kingsley Field Fire Department,,   Oregon ,,,,20020331
USORKL3N,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,KL3N,Klamath County Fire Department 3,,   Oregon ,,,,20020331
USORKL4N,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,KL4N,Klamath County Fire Department 4,,   Oregon ,,,,20020331
USORKL5N,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,KL5N,Klamath County Fire Department 5,,   Oregon ,,,,20020331
USORKLIN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,KLIN,Klamath County Fire District 1,,   Oregon ,,,,20020331
USORKLR,NW,USORNWC,Incident Host Geographic,US Federal,DOI,FWS,,US,OR,KLR,Klamath Marsh National Wildlife Refuge,,   Oregon ,,,,20120502
USORKNAN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,KNAN,Knappa-Svensen-Burnside Rural Fire Protection District,,   Oregon ,,,,20020331
USORLA1N,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LA1N,Lane County Fire Department,,   Oregon ,,,,20020331
USORLACN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LACN,Lake Creek Rural Fire Protection District,,   Oregon ,,,,20020331
USORLAD,NW,USORNWC,Incident Host Geographic,US Federal,DOI,BLM,,US,OR,LAD,Lakeview District,,   Oregon ,,,,20020331
USORLAFN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LAFN,Lafayette Fire Department,,   Oregon ,,,,20020331
USORLAGN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LAGN,Langlois Rural Fire Protection District,,   Oregon ,,,,20020331
USORLAKN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LAKN,Lakeside Rural Fire Protection District,,   Oregon ,,,,20020331
USORLANN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LANN,Lane Rural Fire & Rescue,,   Oregon ,,,,20020331
USORLAPN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LAPN,Lapine Rural Fire Protection District,,   Oregon ,,,,20020331
USORLARN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LARN,La Grande Rural Fire Protection District,,   Oregon ,,,,20020331
USORLCKN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LCKN,Lewis & Clark Rural Fire Protection District,,   Oregon ,,,,20020331
USORLEBN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LEBN,Lebanon Fire District,,   Oregon ,,,,20020331
USORLEXN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LEXN,Lexington Fire Department,,   Oregon ,,,,20020331
USORLFC,NW,USORNWC,Dispatch/Coordination Center,Interagency,,,,US,OR,LFC,Lakeview Interagency Fire Center,,   Oregon ,,,,20020331
USORLFK,NW,USORNWC,Fire/Radio Caches,Interagency,,,,US,OR,LFK,Lakeview Fire Cache,,1301 South G Lakeview 97630   Oregon ,541-947-6172,,20060703,20060703
USORLGDN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LGDN,La Grande Fire Department,,   Oregon ,,,,20020331
USORLGK,NW,USORNWC,Fire/Radio Caches,Interagency,,,,US,OR,LGK,La Grande Fire Cache,,60131 Pierce Road  La Grande Or 97850   Oregon ,541-962-8664,,20060702,20060702
USORLKVN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LKVN,Lakeview Fire Department,,   Oregon ,,,,20020331
USORLOKN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LOKN,Lookingglass Rural Fire Protection District,,   Oregon ,,,,20020331
USORLONN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LONN,Long Creek Volunteer Fire Department,,   Oregon ,,,,20020331
USORLOON,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LOON,Loon Lake-Ash Valley Volunteers,,   Oregon ,,,,20020331
USORLORN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LORN,Lorane Rural Fire Protection District,,   Oregon ,,,,20020331
USORLOSN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LOSN,Lostine Fire Department,,   Oregon ,,,,20020331
USORLOWN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LOWN,Lowell Rural Fire Protection District,,   Oregon ,,,,20020331
USORLWGN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LWGN,"Lake Oswego Fire, Rescue & Life Safety",,   Oregon ,,,,20020331
USORLYON,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,LYON,Lyons Rural Fire Department,,   Oregon ,,,,20020331
USORM08N,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,M08N,Multnomah County Fire District 8,,   Oregon ,,,,20020331
USORM14N,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,M14N,Multnomah County  Rural Fire Protection District 14,,   Oregon ,,,,20020331
USORM20N,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,M20N,Multnomah County  Rural Fire Protection District 20,,   Oregon ,,,,20020331
USORMAF,NW,USORNWC,Incident Host Geographic,US Federal,USDA,FS,,US,OR,MAF,Malheur National Forest,,   Oregon ,,,,20020331
USORMALN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,MALN,Malin Rural Fire Protection District,,   Oregon ,,,,20020331
USORMAPN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,MAPN,Mapleton Fire Department,,   Oregon ,,,,20020331
USORMAR,NW,USORNWC,Incident Host Geographic,US Federal,DOI,FWS,,US,OR,MAR,Malheur National Wildlife Refuge,,   Oregon ,,,,20020331
USORMARN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,MARN,Marion County Rural Fire Protection District 1,,   Oregon ,,,,20020331
USORMAZN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,MAZN,Manzanita Fire Department,,   Oregon ,,,,20020331
USORMCFN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,MCFN,Mid Columbia Fire & Rescue,,   Oregon ,,,,20020331
USORMCKN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,MCKN,McKenzie Fire & Rescue,,   Oregon ,,,,20020331
USORMEAN,NW,USORNWC,Incident Host Geographic,US County/Local,OR,C&L,,US,OR,MEAN,Meacham Rural Fire Protection District,,   Oregon ,,,,20020331
USORMED,NW,USORNWC,Incident Host Geographic,US Federal,DOI,BLM,,US,OR,MED,Medford District,,   Oregon ,,,,20020331
